-45.50 -24.00   1.5
-45.00 -24.00   0.8
-44.50 -24.00   0.6
-44.00 -24.00   0.0
-43.50 -24.00   0.1
-43.00 -24.00   0.0
-42.50 -24.00   0.0
-42.00 -24.00   0.3
-41.50 -24.00   0.4
-41.00 -24.00   0.3
-40.50 -24.00   0.0
-40.00 -24.00   0.2
-39.50 -24.00   0.1
-39.00 -24.00   0.3
-38.50 -24.00   0.6
-38.00 -24.00   3.2
-37.50 -24.00   3.6
-37.00 -24.00   5.0
-36.50 -24.00   5.1
-36.00 -24.00   5.2
-35.50 -24.00   6.2
-35.00 -24.00   6.6
-34.50 -24.00  11.7
-34.00 -24.00   9.6
-33.50 -24.00   7.5
-33.00 -24.00   6.4
-82.00 -23.50   0.2
-81.50 -23.50   0.1
-81.00 -23.50   0.2
-80.50 -23.50   0.2
-80.00 -23.50   0.2
-79.50 -23.50   0.2
-79.00 -23.50   0.2
-78.50 -23.50   0.2
-78.00 -23.50   0.1
-77.50 -23.50   0.1
-77.00 -23.50   0.1
-76.50 -23.50   0.1
-76.00 -23.50   0.1
-75.50 -23.50   0.2
-75.00 -23.50   0.2
-74.50 -23.50   0.2
-74.00 -23.50   0.2
-73.50 -23.50   0.2
-73.00 -23.50   0.1
-72.50 -23.50   0.1
-72.00 -23.50   0.2
-71.50 -23.50   0.2
-71.00 -23.50   0.2
-70.50 -23.50   0.1
-70.00 -23.50   0.0
-69.50 -23.50   0.0
-69.00 -23.50   0.0
-68.50 -23.50   0.0
-68.00 -23.50   0.0
-67.50 -23.50   0.0
-67.00 -23.50   0.0
-66.50 -23.50   0.0
-66.00 -23.50   0.0
-65.50 -23.50   0.0
-65.00 -23.50   2.0
-64.50 -23.50   0.1
-64.00 -23.50   0.1
-63.50 -23.50   0.0
-63.00 -23.50   0.0
-62.50 -23.50   0.0
-62.00 -23.50   0.0
-61.50 -23.50   3.9
-61.00 -23.50   0.7
-60.50 -23.50   0.0
-60.00 -23.50   0.2
-59.50 -23.50   0.0
-59.00 -23.50   0.0
-58.50 -23.50   0.0
-58.00 -23.50   2.0
-57.50 -23.50   9.5
-57.00 -23.50   3.0
-56.50 -23.50   0.9
-56.00 -23.50   0.1
-55.50 -23.50   0.8
-55.00 -23.50   0.8
-54.50 -23.50   1.4
-54.00 -23.50   1.4
-53.50 -23.50   2.3
-53.00 -23.50   6.1
-52.50 -23.50  14.1
-52.00 -23.50   0.4
-51.50 -23.50   0.4
-51.00 -23.50   1.0
-50.50 -23.50   1.9
-50.00 -23.50   2.1
-49.50 -23.50   1.9
-49.00 -23.50   1.2
-48.50 -23.50   0.2
-48.00 -23.50   0.0
-47.50 -23.50   0.0
-47.00 -23.50   0.0
-46.50 -23.50   0.2
-46.00 -23.50   0.2
-45.50 -23.50   8.2
-45.00 -23.50  10.1
-44.50 -23.50   4.5
-44.00 -23.50   0.8
-43.50 -23.50   0.3
-43.00 -23.50   0.5
-42.50 -23.50   0.6
-42.00 -23.50   4.4
-41.50 -23.50   2.4
-41.00 -23.50  22.3
-40.50 -23.50  24.1
-40.00 -23.50  13.8
-39.50 -23.50  17.4
-39.00 -23.50  13.2
-38.50 -23.50  12.3
-38.00 -23.50   9.8
-37.50 -23.50   8.3
-37.00 -23.50   2.3
-36.50 -23.50   2.3
-36.00 -23.50   2.7
-35.50 -23.50   5.2
-35.00 -23.50   7.9
-34.50 -23.50   7.1
-34.00 -23.50   3.8
-33.50 -23.50   0.4
-33.00 -23.50   0.2
-82.00 -23.00   0.2
-81.50 -23.00   0.3
-81.00 -23.00   0.3
-80.50 -23.00   0.2
-80.00 -23.00   0.2
-79.50 -23.00   0.2
-79.00 -23.00   0.3
-78.50 -23.00   0.2
-78.00 -23.00   0.1
-77.50 -23.00   0.2
-77.00 -23.00   0.2
-76.50 -23.00   0.2
-76.00 -23.00   0.1
-75.50 -23.00   0.3
-75.00 -23.00   0.2
-74.50 -23.00   0.1
-74.00 -23.00   0.1
-73.50 -23.00   0.1
-73.00 -23.00   0.1
-72.50 -23.00   0.1
-72.00 -23.00   0.2
-71.50 -23.00   0.2
-71.00 -23.00   0.2
-70.50 -23.00   0.1
-70.00 -23.00   0.0
-69.50 -23.00   0.0
-69.00 -23.00   0.0
-68.50 -23.00   0.0
-68.00 -23.00   0.0
-67.50 -23.00   0.0
-67.00 -23.00   0.0
-66.50 -23.00   0.0
-66.00 -23.00   0.4
-65.50 -23.00   3.7
-65.00 -23.00   0.3
-64.50 -23.00   0.3
-64.00 -23.00   0.2
-63.50 -23.00   0.0
-63.00 -23.00   0.0
-62.50 -23.00   0.0
-62.00 -23.00   0.4
-61.50 -23.00   0.0
-61.00 -23.00   0.0
-60.50 -23.00   0.3
-60.00 -23.00   0.1
-59.50 -23.00   0.2
-59.00 -23.00   0.0
-58.50 -23.00   0.1
-58.00 -23.00   1.7
-57.50 -23.00   7.7
-57.00 -23.00   4.1
-56.50 -23.00   1.4
-56.00 -23.00   0.3
-55.50 -23.00   0.9
-55.00 -23.00   0.6
-54.50 -23.00   0.4
-54.00 -23.00   0.6
-53.50 -23.00   0.1
-53.00 -23.00   1.4
-52.50 -23.00   3.5
-52.00 -23.00   1.7
-51.50 -23.00   2.0
-51.00 -23.00   3.9
-50.50 -23.00   2.9
-50.00 -23.00   1.8
-49.50 -23.00   1.7
-49.00 -23.00   8.7
-48.50 -23.00   3.6
-48.00 -23.00   0.0
-47.50 -23.00   0.1
-47.00 -23.00   0.1
-46.50 -23.00   0.0
-46.00 -23.00   0.8
-45.50 -23.00   0.7
-45.00 -23.00  10.9
-44.50 -23.00  18.7
-44.00 -23.00   8.1
-43.50 -23.00   0.9
-43.00 -23.00   1.1
-42.50 -23.00   5.2
-42.00 -23.00   5.3
-41.50 -23.00   3.4
-41.00 -23.00  24.3
-40.50 -23.00  27.7
-40.00 -23.00   8.9
-39.50 -23.00   2.6
-39.00 -23.00   3.6
-38.50 -23.00   0.8
-38.00 -23.00   1.1
-37.50 -23.00   1.0
-37.00 -23.00   0.4
-36.50 -23.00   0.1
-36.00 -23.00   0.5
-35.50 -23.00   1.5
-35.00 -23.00   1.6
-34.50 -23.00   1.3
-34.00 -23.00   0.9
-33.50 -23.00   1.5
-33.00 -23.00   0.9
-82.00 -22.50   0.3
-81.50 -22.50   0.3
-81.00 -22.50   0.2
-80.50 -22.50   0.2
-80.00 -22.50   0.3
-79.50 -22.50   0.4
-79.00 -22.50   0.4
-78.50 -22.50   0.3
-78.00 -22.50   0.3
-77.50 -22.50   0.2
-77.00 -22.50   0.2
-76.50 -22.50   0.1
-76.00 -22.50   0.1
-75.50 -22.50   0.2
-75.00 -22.50   0.3
-74.50 -22.50   0.2
-74.00 -22.50   0.1
-73.50 -22.50   0.1
-73.00 -22.50   0.1
-72.50 -22.50   0.1
-72.00 -22.50   0.2
-71.50 -22.50   0.1
-71.00 -22.50   0.1
-70.50 -22.50   0.1
-70.00 -22.50   0.0
-69.50 -22.50   0.0
-69.00 -22.50   0.0
-68.50 -22.50   0.0
-68.00 -22.50   0.0
-67.50 -22.50   0.0
-67.00 -22.50   0.0
-66.50 -22.50   0.0
-66.00 -22.50   0.4
-65.50 -22.50   1.6
-65.00 -22.50   2.8
-64.50 -22.50   0.7
-64.00 -22.50   0.2
-63.50 -22.50   0.0
-63.00 -22.50   0.0
-62.50 -22.50   0.0
-62.00 -22.50   0.0
-61.50 -22.50   0.0
-61.00 -22.50   0.0
-60.50 -22.50   0.0
-60.00 -22.50   0.2
-59.50 -22.50   0.0
-59.00 -22.50   0.0
-58.50 -22.50   0.0
-58.00 -22.50   0.2
-57.50 -22.50   2.2
-57.00 -22.50   1.9
-56.50 -22.50   1.4
-56.00 -22.50   0.1
-55.50 -22.50   1.2
-55.00 -22.50   1.4
-54.50 -22.50   0.8
-54.00 -22.50   0.4
-53.50 -22.50   0.5
-53.00 -22.50   1.8
-52.50 -22.50   7.6
-52.00 -22.50   4.1
-51.50 -22.50   1.5
-51.00 -22.50   2.9
-50.50 -22.50   1.4
-50.00 -22.50   7.8
-49.50 -22.50   1.8
-49.00 -22.50   1.8
-48.50 -22.50   2.0
-48.00 -22.50   0.5
-47.50 -22.50   0.3
-47.00 -22.50   0.3
-46.50 -22.50   0.4
-46.00 -22.50   1.0
-45.50 -22.50   0.2
-45.00 -22.50   5.8
-44.50 -22.50   6.7
-44.00 -22.50   0.6
-43.50 -22.50   1.1
-43.00 -22.50  10.3
-42.50 -22.50  18.6
-42.00 -22.50  10.4
-41.50 -22.50   0.7
-41.00 -22.50   2.3
-40.50 -22.50   9.6
-40.00 -22.50   3.4
-39.50 -22.50   1.5
-39.00 -22.50   0.6
-38.50 -22.50   0.9
-38.00 -22.50   1.4
-37.50 -22.50   0.9
-37.00 -22.50   0.7
-36.50 -22.50   0.9
-36.00 -22.50   1.3
-35.50 -22.50   1.2
-35.00 -22.50   1.3
-34.50 -22.50   1.6
-34.00 -22.50   1.4
-33.50 -22.50   1.0
-33.00 -22.50   0.6
-82.00 -22.00   0.3
-81.50 -22.00   0.2
-81.00 -22.00   0.2
-80.50 -22.00   0.3
-80.00 -22.00   0.3
-79.50 -22.00   0.3
-79.00 -22.00   0.4
-78.50 -22.00   0.3
-78.00 -22.00   0.3
-77.50 -22.00   0.2
-77.00 -22.00   0.1
-76.50 -22.00   0.1
-76.00 -22.00   0.2
-75.50 -22.00   0.2
-75.00 -22.00   0.2
-74.50 -22.00   0.2
-74.00 -22.00   0.2
-73.50 -22.00   0.2
-73.00 -22.00   0.1
-72.50 -22.00   0.1
-72.00 -22.00   0.2
-71.50 -22.00   0.2
-71.00 -22.00   0.2
-70.50 -22.00   0.1
-70.00 -22.00   0.0
-69.50 -22.00   0.0
-69.00 -22.00   0.0
-68.50 -22.00   0.0
-68.00 -22.00   0.0
-67.50 -22.00   0.2
-67.00 -22.00   0.0
-66.50 -22.00   0.4
-66.00 -22.00   0.4
-65.50 -22.00   2.5
-65.00 -22.00   1.7
-64.50 -22.00   1.2
-64.00 -22.00   1.1
-63.50 -22.00   0.0
-63.00 -22.00   0.0
-62.50 -22.00   0.0
-62.00 -22.00   0.0
-61.50 -22.00   0.0
-61.00 -22.00   0.0
-60.50 -22.00   0.0
-60.00 -22.00   0.0
-59.50 -22.00   0.0
-59.00 -22.00   0.0
-58.50 -22.00   0.0
-58.00 -22.00   0.1
-57.50 -22.00   0.2
-57.00 -22.00   0.2
-56.50 -22.00   0.4
-56.00 -22.00   0.2
-55.50 -22.00   1.3
-55.00 -22.00   2.6
-54.50 -22.00   2.1
-54.00 -22.00   1.3
-53.50 -22.00   1.0
-53.00 -22.00   7.7
-52.50 -22.00  15.4
-52.00 -22.00  15.2
-51.50 -22.00   1.3
-51.00 -22.00   0.2
-50.50 -22.00   2.8
-50.00 -22.00   6.0
-49.50 -22.00   0.4
-49.00 -22.00   0.4
-48.50 -22.00   1.9
-48.00 -22.00   7.1
-47.50 -22.00   0.0
-47.00 -22.00   0.2
-46.50 -22.00   0.8
-46.00 -22.00   0.7
-45.50 -22.00   0.4
-45.00 -22.00   0.3
-44.50 -22.00   2.2
-44.00 -22.00  12.6
-43.50 -22.00   1.3
-43.00 -22.00   4.8
-42.50 -22.00   3.6
-42.00 -22.00   1.4
-41.50 -22.00   0.7
-41.00 -22.00   2.4
-40.50 -22.00   2.4
-40.00 -22.00   2.3
-39.50 -22.00   0.8
-39.00 -22.00   7.3
-38.50 -22.00   0.9
-38.00 -22.00   1.9
-37.50 -22.00   3.0
-37.00 -22.00   4.1
-36.50 -22.00   2.6
-36.00 -22.00   1.7
-35.50 -22.00   0.4
-35.00 -22.00   2.3
-34.50 -22.00   7.7
-34.00 -22.00   4.1
-33.50 -22.00   1.0
-33.00 -22.00   0.7
-82.00 -21.50   0.3
-81.50 -21.50   0.3
-81.00 -21.50   0.4
-80.50 -21.50   0.4
-80.00 -21.50   0.3
-79.50 -21.50   0.4
-79.00 -21.50   0.3
-78.50 -21.50   0.3
-78.00 -21.50   0.2
-77.50 -21.50   0.2
-77.00 -21.50   0.1
-76.50 -21.50   0.2
-76.00 -21.50   0.2
-75.50 -21.50   0.2
-75.00 -21.50   0.1
-74.50 -21.50   0.1
-74.00 -21.50   0.1
-73.50 -21.50   0.1
-73.00 -21.50   0.1
-72.50 -21.50   0.1
-72.00 -21.50   0.6
-71.50 -21.50   0.3
-71.00 -21.50   0.8
-70.50 -21.50   0.1
-70.00 -21.50   0.0
-69.50 -21.50   0.0
-69.00 -21.50   0.0
-68.50 -21.50   0.0
-68.00 -21.50   0.0
-67.50 -21.50   0.1
-67.00 -21.50   0.1
-66.50 -21.50   0.3
-66.00 -21.50   0.3
-65.50 -21.50   0.7
-65.00 -21.50   3.3
-64.50 -21.50   1.6
-64.00 -21.50   2.0
-63.50 -21.50   6.7
-63.00 -21.50   0.3
-62.50 -21.50   0.0
-62.00 -21.50   0.0
-61.50 -21.50   0.0
-61.00 -21.50   0.0
-60.50 -21.50   0.1
-60.00 -21.50   0.0
-59.50 -21.50   0.0
-59.00 -21.50   0.0
-58.50 -21.50   0.7
-58.00 -21.50   0.2
-57.50 -21.50   0.3
-57.00 -21.50   0.5
-56.50 -21.50   0.7
-56.00 -21.50   2.8
-55.50 -21.50   6.0
-55.00 -21.50   2.1
-54.50 -21.50   7.0
-54.00 -21.50   4.5
-53.50 -21.50   4.5
-53.00 -21.50   9.7
-52.50 -21.50  16.2
-52.00 -21.50   8.1
-51.50 -21.50   0.4
-51.00 -21.50   0.1
-50.50 -21.50   1.2
-50.00 -21.50   0.4
-49.50 -21.50   0.3
-49.00 -21.50   0.2
-48.50 -21.50   1.9
-48.00 -21.50   2.2
-47.50 -21.50   0.4
-47.00 -21.50   0.0
-46.50 -21.50   1.2
-46.00 -21.50   2.2
-45.50 -21.50   0.6
-45.00 -21.50   1.4
-44.50 -21.50   2.7
-44.00 -21.50   1.9
-43.50 -21.50  13.0
-43.00 -21.50   1.2
-42.50 -21.50   2.6
-42.00 -21.50   2.6
-41.50 -21.50   6.1
-41.00 -21.50   0.7
-40.50 -21.50   2.0
-40.00 -21.50   1.2
-39.50 -21.50   0.9
-39.00 -21.50   2.8
-38.50 -21.50   2.1
-38.00 -21.50   4.8
-37.50 -21.50   4.2
-37.00 -21.50   3.8
-36.50 -21.50   2.0
-36.00 -21.50   0.5
-35.50 -21.50   1.0
-35.00 -21.50   5.9
-34.50 -21.50   0.2
-34.00 -21.50   0.2
-33.50 -21.50   0.2
-33.00 -21.50   0.1
-82.00 -21.00   0.4
-81.50 -21.00   0.4
-81.00 -21.00   0.4
-80.50 -21.00   0.3
-80.00 -21.00   0.4
-79.50 -21.00   0.3
-79.00 -21.00   0.2
-78.50 -21.00   0.2
-78.00 -21.00   0.1
-77.50 -21.00   0.2
-77.00 -21.00   0.2
-76.50 -21.00   0.2
-76.00 -21.00   0.2
-75.50 -21.00   0.1
-75.00 -21.00   0.1
-74.50 -21.00   0.1
-74.00 -21.00   0.1
-73.50 -21.00   0.1
-73.00 -21.00   0.1
-72.50 -21.00   0.0
-72.00 -21.00   0.1
-71.50 -21.00   0.6
-71.00 -21.00   0.3
-70.50 -21.00   0.1
-70.00 -21.00   0.0
-69.50 -21.00   0.0
-69.00 -21.00   0.0
-68.50 -21.00   0.1
-68.00 -21.00   0.0
-67.50 -21.00   0.1
-67.00 -21.00   0.7
-66.50 -21.00   0.5
-66.00 -21.00   0.7
-65.50 -21.00   1.8
-65.00 -21.00   3.7
-64.50 -21.00   3.7
-64.00 -21.00  12.9
-63.50 -21.00   8.0
-63.00 -21.00   0.0
-62.50 -21.00   0.0
-62.00 -21.00   0.0
-61.50 -21.00   0.0
-61.00 -21.00   0.0
-60.50 -21.00   0.0
-60.00 -21.00   1.0
-59.50 -21.00   0.0
-59.00 -21.00   0.1
-58.50 -21.00   0.6
-58.00 -21.00   0.3
-57.50 -21.00   0.7
-57.00 -21.00   0.8
-56.50 -21.00   0.8
-56.00 -21.00   0.5
-55.50 -21.00   5.1
-55.00 -21.00   7.7
-54.50 -21.00   5.6
-54.00 -21.00  10.5
-53.50 -21.00   7.4
-53.00 -21.00   7.7
-52.50 -21.00   7.8
-52.00 -21.00   2.1
-51.50 -21.00   0.0
-51.00 -21.00   0.0
-50.50 -21.00   0.0
-50.00 -21.00   1.1
-49.50 -21.00   0.3
-49.00 -21.00   0.1
-48.50 -21.00   0.2
-48.00 -21.00   1.0
-47.50 -21.00   0.4
-47.00 -21.00  13.0
-46.50 -21.00   6.0
-46.00 -21.00   0.6
-45.50 -21.00   0.0
-45.00 -21.00   0.1
-44.50 -21.00   2.4
-44.00 -21.00   0.7
-43.50 -21.00   2.8
-43.00 -21.00   6.0
-42.50 -21.00   7.4
-42.00 -21.00   5.0
-41.50 -21.00   2.3
-41.00 -21.00   0.4
-40.50 -21.00   1.3
-40.00 -21.00   1.1
-39.50 -21.00   1.6
-39.00 -21.00   1.5
-38.50 -21.00   2.5
-38.00 -21.00   4.3
-37.50 -21.00   2.1
-37.00 -21.00   1.2
-36.50 -21.00   0.5
-36.00 -21.00   0.1
-35.50 -21.00   0.3
-35.00 -21.00   0.0
-34.50 -21.00   0.0
-34.00 -21.00   0.0
-33.50 -21.00   0.0
-33.00 -21.00   0.0
-82.00 -20.50   0.2
-81.50 -20.50   0.2
-81.00 -20.50   0.2
-80.50 -20.50   0.2
-80.00 -20.50   0.3
-79.50 -20.50   0.3
-79.00 -20.50   0.2
-78.50 -20.50   0.1
-78.00 -20.50   0.2
-77.50 -20.50   0.2
-77.00 -20.50   0.2
-76.50 -20.50   0.2
-76.00 -20.50   0.2
-75.50 -20.50   0.2
-75.00 -20.50   0.2
-74.50 -20.50   0.2
-74.00 -20.50   0.1
-73.50 -20.50   0.1
-73.00 -20.50   0.1
-72.50 -20.50   0.1
-72.00 -20.50   0.2
-71.50 -20.50   0.1
-71.00 -20.50   0.0
-70.50 -20.50   0.0
-70.00 -20.50   0.0
-69.50 -20.50   0.0
-69.00 -20.50   0.0
-68.50 -20.50   0.1
-68.00 -20.50   0.0
-67.50 -20.50   1.1
-67.00 -20.50   2.6
-66.50 -20.50   0.9
-66.00 -20.50   2.2
-65.50 -20.50   0.4
-65.00 -20.50  11.7
-64.50 -20.50   6.0
-64.00 -20.50  19.6
-63.50 -20.50   0.0
-63.00 -20.50   0.1
-62.50 -20.50   0.0
-62.00 -20.50   0.0
-61.50 -20.50   0.1
-61.00 -20.50   0.0
-60.50 -20.50   0.1
-60.00 -20.50   0.0
-59.50 -20.50   0.0
-59.00 -20.50   0.2
-58.50 -20.50   0.1
-58.00 -20.50   1.8
-57.50 -20.50   2.0
-57.00 -20.50   1.1
-56.50 -20.50   1.6
-56.00 -20.50   1.2
-55.50 -20.50   0.4
-55.00 -20.50   1.3
-54.50 -20.50   5.1
-54.00 -20.50   2.2
-53.50 -20.50   9.4
-53.00 -20.50   2.9
-52.50 -20.50   0.8
-52.00 -20.50   0.1
-51.50 -20.50   0.0
-51.00 -20.50   0.0
-50.50 -20.50   0.0
-50.00 -20.50   0.0
-49.50 -20.50   0.5
-49.00 -20.50   0.2
-48.50 -20.50   0.8
-48.00 -20.50   0.2
-47.50 -20.50   0.6
-47.00 -20.50   6.6
-46.50 -20.50   4.2
-46.00 -20.50   0.1
-45.50 -20.50   0.5
-45.00 -20.50   0.2
-44.50 -20.50   0.1
-44.00 -20.50   1.6
-43.50 -20.50  13.3
-43.00 -20.50   0.6
-42.50 -20.50   1.6
-42.00 -20.50   0.7
-41.50 -20.50   0.1
-41.00 -20.50   0.5
-40.50 -20.50   1.4
-40.00 -20.50   1.7
-39.50 -20.50   1.5
-39.00 -20.50   6.4
-38.50 -20.50   5.3
-38.00 -20.50   5.1
-37.50 -20.50   8.6
-37.00 -20.50   0.0
-36.50 -20.50   0.2
-36.00 -20.50   0.0
-35.50 -20.50   0.0
-35.00 -20.50   0.0
-34.50 -20.50   0.0
-34.00 -20.50   0.0
-33.50 -20.50   0.0
-33.00 -20.50   0.0
-82.00 -20.00   0.2
-81.50 -20.00   0.2
-81.00 -20.00   0.2
-80.50 -20.00   0.2
-80.00 -20.00   0.3
-79.50 -20.00   0.2
-79.00 -20.00   0.2
-78.50 -20.00   0.2
-78.00 -20.00   0.2
-77.50 -20.00   0.2
-77.00 -20.00   0.2
-76.50 -20.00   0.2
-76.00 -20.00   0.3
-75.50 -20.00   0.3
-75.00 -20.00   0.3
-74.50 -20.00   0.2
-74.00 -20.00   0.2
-73.50 -20.00   0.2
-73.00 -20.00   0.1
-72.50 -20.00   0.1
-72.00 -20.00   0.1
-71.50 -20.00   0.1
-71.00 -20.00   0.1
-70.50 -20.00   0.0
-70.00 -20.00   0.0
-69.50 -20.00   0.0
-69.00 -20.00   0.0
-68.50 -20.00   0.3
-68.00 -20.00   6.9
-67.50 -20.00   2.4
-67.00 -20.00   4.6
-66.50 -20.00   1.7
-66.00 -20.00   2.9
-65.50 -20.00  12.7
-65.00 -20.00  12.8
-64.50 -20.00  11.6
-64.00 -20.00   2.7
-63.50 -20.00   0.0
-63.00 -20.00   0.7
-62.50 -20.00   0.1
-62.00 -20.00   2.0
-61.50 -20.00   0.0
-61.00 -20.00   0.0
-60.50 -20.00   0.0
-60.00 -20.00   0.5
-59.50 -20.00   0.1
-59.00 -20.00   0.3
-58.50 -20.00   1.1
-58.00 -20.00   5.4
-57.50 -20.00   3.0
-57.00 -20.00   2.0
-56.50 -20.00   2.4
-56.00 -20.00   6.2
-55.50 -20.00   1.4
-55.00 -20.00   0.0
-54.50 -20.00   0.7
-54.00 -20.00   0.5
-53.50 -20.00   1.0
-53.00 -20.00   0.3
-52.50 -20.00   1.0
-52.00 -20.00   0.3
-51.50 -20.00   0.0
-51.00 -20.00   0.0
-50.50 -20.00   0.0
-50.00 -20.00   0.2
-49.50 -20.00   0.2
-49.00 -20.00   1.7
-48.50 -20.00   4.0
-48.00 -20.00   5.3
-47.50 -20.00   0.9
-47.00 -20.00   1.8
-46.50 -20.00   2.7
-46.00 -20.00   0.1
-45.50 -20.00   0.7
-45.00 -20.00   0.3
-44.50 -20.00   0.0
-44.00 -20.00   2.6
-43.50 -20.00   0.6
-43.00 -20.00   1.1
-42.50 -20.00   1.3
-42.00 -20.00   0.2
-41.50 -20.00   0.1
-41.00 -20.00   0.6
-40.50 -20.00   0.7
-40.00 -20.00   1.8
-39.50 -20.00   4.1
-39.00 -20.00   4.9
-38.50 -20.00   1.0
-38.00 -20.00   0.6
-37.50 -20.00   0.2
-37.00 -20.00   0.0
-36.50 -20.00   0.0
-36.00 -20.00   0.0
-35.50 -20.00   0.0
-35.00 -20.00   0.0
-34.50 -20.00   0.0
-34.00 -20.00   0.0
-33.50 -20.00   0.0
-33.00 -20.00   0.0
-82.00 -19.50   0.2
-81.50 -19.50   0.2
-81.00 -19.50   0.3
-80.50 -19.50   0.2
-80.00 -19.50   0.3
-79.50 -19.50   0.2
-79.00 -19.50   0.2
-78.50 -19.50   0.1
-78.00 -19.50   0.1
-77.50 -19.50   0.2
-77.00 -19.50   0.2
-76.50 -19.50   0.2
-76.00 -19.50   0.3
-75.50 -19.50   0.3
-75.00 -19.50   0.3
-74.50 -19.50   0.2
-74.00 -19.50   0.2
-73.50 -19.50   0.2
-73.00 -19.50   0.2
-72.50 -19.50   0.2
-72.00 -19.50   0.2
-71.50 -19.50   0.1
-71.00 -19.50   0.1
-70.50 -19.50   0.0
-70.00 -19.50   0.0
-69.50 -19.50   0.0
-69.00 -19.50   0.0
-68.50 -19.50   1.2
-68.00 -19.50   3.6
-67.50 -19.50   5.4
-67.00 -19.50  17.0
-66.50 -19.50   4.4
-66.00 -19.50  11.2
-65.50 -19.50  27.1
-65.00 -19.50   7.0
-64.50 -19.50  11.2
-64.00 -19.50   0.1
-63.50 -19.50   0.1
-63.00 -19.50   0.3
-62.50 -19.50   0.7
-62.00 -19.50   1.0
-61.50 -19.50   0.3
-61.00 -19.50   0.0
-60.50 -19.50   0.0
-60.00 -19.50   0.8
-59.50 -19.50   7.3
-59.00 -19.50   0.5
-58.50 -19.50  35.1
-58.00 -19.50   4.2
-57.50 -19.50   3.9
-57.00 -19.50   1.9
-56.50 -19.50   2.3
-56.00 -19.50  15.7
-55.50 -19.50   7.1
-55.00 -19.50   0.5
-54.50 -19.50   0.1
-54.00 -19.50   0.1
-53.50 -19.50   0.3
-53.00 -19.50   0.2
-52.50 -19.50   0.0
-52.00 -19.50   1.2
-51.50 -19.50   0.5
-51.00 -19.50   0.0
-50.50 -19.50   0.0
-50.00 -19.50   1.1
-49.50 -19.50   2.3
-49.00 -19.50   1.5
-48.50 -19.50   5.0
-48.00 -19.50  10.1
-47.50 -19.50   4.3
-47.00 -19.50   4.2
-46.50 -19.50   6.7
-46.00 -19.50   2.4
-45.50 -19.50   1.8
-45.00 -19.50   0.9
-44.50 -19.50   0.4
-44.00 -19.50   1.1
-43.50 -19.50   0.1
-43.00 -19.50   0.3
-42.50 -19.50   0.5
-42.00 -19.50   0.5
-41.50 -19.50   0.5
-41.00 -19.50   1.3
-40.50 -19.50   1.6
-40.00 -19.50   2.2
-39.50 -19.50   8.0
-39.00 -19.50   1.3
-38.50 -19.50   1.7
-38.00 -19.50   0.3
-37.50 -19.50   0.2
-37.00 -19.50   0.0
-36.50 -19.50   0.0
-36.00 -19.50   0.0
-35.50 -19.50   0.0
-35.00 -19.50   0.0
-34.50 -19.50   0.0
-34.00 -19.50   0.0
-33.50 -19.50   0.0
-33.00 -19.50   0.0
-82.00 -19.00   0.2
-81.50 -19.00   0.2
-81.00 -19.00   0.2
-80.50 -19.00   0.2
-80.00 -19.00   0.2
-79.50 -19.00   0.2
-79.00 -19.00   0.1
-78.50 -19.00   0.2
-78.00 -19.00   0.2
-77.50 -19.00   0.2
-77.00 -19.00   0.2
-76.50 -19.00   0.2
-76.00 -19.00   0.2
-75.50 -19.00   0.2
-75.00 -19.00   0.2
-74.50 -19.00   0.2
-74.00 -19.00   0.2
-73.50 -19.00   0.2
-73.00 -19.00   0.2
-72.50 -19.00   0.2
-72.00 -19.00   0.1
-71.50 -19.00   0.2
-71.00 -19.00   0.0
-70.50 -19.00   0.0
-70.00 -19.00   0.0
-69.50 -19.00   0.1
-69.00 -19.00   1.2
-68.50 -19.00   6.4
-68.00 -19.00   9.4
-67.50 -19.00   3.4
-67.00 -19.00   3.2
-66.50 -19.00   9.5
-66.00 -19.00  16.9
-65.50 -19.00  55.8
-65.00 -19.00   7.0
-64.50 -19.00   0.0
-64.00 -19.00   0.3
-63.50 -19.00   0.5
-63.00 -19.00   0.3
-62.50 -19.00   0.9
-62.00 -19.00   0.4
-61.50 -19.00   0.8
-61.00 -19.00   0.6
-60.50 -19.00   0.1
-60.00 -19.00   2.0
-59.50 -19.00   7.0
-59.00 -19.00   5.9
-58.50 -19.00  11.4
-58.00 -19.00   2.2
-57.50 -19.00   4.1
-57.00 -19.00   2.0
-56.50 -19.00   1.5
-56.00 -19.00   8.7
-55.50 -19.00   5.7
-55.00 -19.00   0.9
-54.50 -19.00   0.1
-54.00 -19.00   0.2
-53.50 -19.00   0.6
-53.00 -19.00   1.0
-52.50 -19.00   0.9
-52.00 -19.00   0.4
-51.50 -19.00   0.9
-51.00 -19.00   0.3
-50.50 -19.00   0.3
-50.00 -19.00   0.2
-49.50 -19.00   0.7
-49.00 -19.00   0.4
-48.50 -19.00   0.4
-48.00 -19.00   1.4
-47.50 -19.00   2.6
-47.00 -19.00   0.1
-46.50 -19.00   0.8
-46.00 -19.00   5.0
-45.50 -19.00   2.4
-45.00 -19.00   0.1
-44.50 -19.00   0.0
-44.00 -19.00   0.0
-43.50 -19.00   0.2
-43.00 -19.00   0.4
-42.50 -19.00   0.3
-42.00 -19.00   0.4
-41.50 -19.00   0.9
-41.00 -19.00   0.7
